Index,Rented Bike Count
425,129.88
426,1237.158
427,791.888
428,850.826
429,1559.938
430,132.418
431,152.646
432,250.12
433,604.984
434,780.02
435,132.358
436,299.728
437,595.74
438,1108.0
439,436.986
440,2423.866
441,165.77
442,1033.56
443,268.784
444,1022.782
445,241.76
446,2171.046
447,1142.352
448,1754.972
449,736.59
450,289.69
451,941.226
452,1193.752
453,159.248
454,102.836
455,678.728
456,174.752
457,1119.366
458,315.832
459,526.492
460,228.74
461,225.896
462,266.372
463,165.044
464,296.636
465,55.828
466,195.654
467,831.156
468,336.144
469,398.994
470,644.844
471,258.686
472,388.88
473,472.908
474,1355.898
475,248.304
476,242.59
477,2228.938
478,88.538
479,585.176
480,685.582
481,1063.786
482,241.188
483,1921.35
484,74.026
485,293.22
486,414.64
487,692.264
488,215.37
489,1768.762
490,147.094
491,196.464
492,1540.448
493,1268.822
494,348.496
495,266.04
496,212.346
497,851.922
498,21.994
499,284.478
500,973.044
501,864.632
502,516.0
503,1168.546
504,1059.444
505,402.09
506,49.772
507,1045.144
508,305.668
509,1768.848
510,2607.384
511,1174.578
512,699.85
513,102.736
514,1040.888
515,430.58
516,400.476
517,104.27
518,85.394
519,73.166
520,268.782
521,459.936
522,1266.634
523,939.626
524,2060.874
525,59.408
526,361.448
527,276.412
528,390.678
529,576.26
530,287.3
531,188.366
532,440.914
533,1392.158
534,148.054
535,388.742
536,214.628
537,236.0
538,1382.882
539,1022.614
540,740.468
541,2149.092
542,50.524
543,98.608
544,201.164
545,965.106
546,83.486
547,491.48
548,439.938
549,476.934
550,826.814
551,465.36
552,1805.118
553,1246.806
554,1047.032
555,376.118
556,233.082
557,860.418
558,153.048
559,1055.986
560,1453.582
561,485.376
562,48.934
563,1867.968
564,188.87
565,751.868
566,1343.092
567,304.742
568,310.522
569,283.312
570,1092.344
571,1093.028
572,85.634
573,312.814
574,1948.638
575,383.124
576,1493.372
577,1511.436
578,293.264
579,168.504
580,163.862
581,304.802
582,811.308
583,1575.024
584,2031.312
585,274.138
586,122.658
587,1874.38
588,2447.176
589,356.878
590,195.842
591,1099.234
592,1820.63
593,1080.99
594,330.65
595,1066.658
596,1801.062
597,126.78
598,199.584
599,1070.8
600,1642.66
601,1873.364
602,68.762
603,1002.584
604,915.496
605,186.518
606,225.522
607,873.006
608,1408.464
609,152.184
610,76.768
611,311.68
612,403.984
613,710.996
614,1080.304
615,908.05
616,492.474
617,160.488
618,975.07
619,253.282
620,1477.298
621,107.514
622,1083.618
623,97.364
624,373.442
625,184.9
626,252.262
627,388.246
628,222.388
629,655.7
630,753.2
631,968.334
632,1496.244
633,743.46
634,1200.146
635,272.154
636,184.616
637,276.82
638,1315.606
639,170.218
640,2070.282
641,1334.984
642,1147.508
643,806.538
644,268.408
645,335.956
646,71.6
647,140.708
648,113.582
649,86.41
650,201.284
651,1149.146
652,503.41
653,300.404
654,68.824
655,61.904
656,241.668
657,125.902
658,177.336
659,322.202
660,173.126
661,711.556
662,1170.958
663,768.742
664,230.136
665,1353.004
666,409.376
667,914.278
668,224.652
669,1462.764
670,2448.266
671,320.008
672,336.95
673,36.026
674,238.438
675,1864.116
676,83.798
677,424.516
678,156.196
679,1125.852
680,1294.766
681,337.848
682,318.954
683,849.21
684,315.312
685,1760.548
686,831.542
687,278.204
688,292.164
689,340.236
690,229.782
691,342.308
692,265.268
693,1043.166
694,817.642
695,536.774
696,392.408
697,732.3
698,959.378
699,421.846
700,128.322
701,265.6
702,160.436
703,1258.668
704,685.292
705,318.458
706,1086.512
707,1012.272
708,359.384
709,271.872
710,1335.146
711,991.554
712,180.076
713,1198.324
714,293.406
715,1249.6
716,40.218
717,965.442
718,782.278
719,1374.564
720,164.078
721,335.008
722,454.582
723,266.352
724,646.598
725,318.348
726,53.008
727,1307.908
728,200.802
729,827.72
730,1193.116
731,2289.42
732,1551.1
733,129.606
734,1997.622
735,249.238
736,24.274
737,1799.422
738,646.666
739,929.178
740,1656.284
741,565.324
742,449.396
743,272.904
744,211.568
745,2312.02
746,650.68
747,254.28
748,1302.448
749,1758.42
750,331.386
751,337.168
752,435.38
753,669.93
754,356.174
755,687.852
756,149.552
757,604.94
758,300.764
759,2497.102
760,153.596
761,207.93
762,322.61
763,1224.344
764,292.0
765,386.83
766,112.488
767,538.762
768,520.324
769,497.15
770,312.08
771,714.934
772,305.11
773,1938.798
774,826.7
775,786.706
776,457.074
777,301.446
778,427.436
779,1083.326
780,892.794
781,742.624
782,161.292
783,48.734
784,1423.134
785,78.346
786,267.832
787,305.216
788,629.454
789,1943.654
790,1373.262
791,592.078
792,426.152
793,873.462
794,210.532
795,1158.5
796,177.156
797,296.864
798,472.16
799,1808.548
800,188.458
801,290.578
802,425.396
803,1404.028
804,517.902
805,782.48
806,2049.02
807,226.032
808,71.366
809,449.284
810,136.104
811,800.71
812,222.31
813,284.45
814,455.318
815,532.184
816,1025.202
817,285.182
818,1570.336
819,218.308
820,780.73
821,276.454
822,230.612
823,251.658
824,405.41
825,248.2
826,1117.838
827,286.678
828,1777.234
829,360.038
830,392.996
831,355.514
832,892.26
833,892.41
834,1432.674
835,452.582
836,726.586
837,65.01
838,167.124
839,1130.878
840,144.308
841,314.518
842,699.848
843,261.706
844,588.958
845,186.73
846,1065.362
847,274.642
848,55.424
849,317.186
850,90.982
851,379.838
852,1043.052
853,1513.68
854,2054.262
855,322.332
856,1371.654
857,754.762
858,517.742
859,728.734
860,682.924
861,566.842
862,695.214
863,1003.508
864,390.826
865,284.73
866,888.926
867,371.348
868,1152.804
869,173.868
870,662.648
871,324.792
872,294.582
873,359.048
874,1456.376
875,1665.046
876,1176.632
877,239.932
878,446.02
879,888.488
880,924.992
881,1336.362
882,212.162
883,68.834
884,541.942
885,108.154
886,1714.554
887,19.706
888,209.296
889,1193.54
890,930.772
891,297.586
892,1108.286
893,249.552
894,473.992
895,682.51
896,816.296
897,89.106
898,1863.572
899,1750.85
900,732.172
901,184.878
902,679.044
903,137.49
904,1601.19
905,164.852
906,623.054
907,361.866
908,493.422
909,904.994
910,245.952
911,331.718
912,794.736
913,989.048
914,793.3
915,1119.612
916,1236.552
917,48.428
918,237.806
919,1689.98
920,190.684
921,326.032
922,110.158
923,1263.208
924,409.572
925,192.67
926,1334.554
927,2076.556
928,1640.916
929,364.972
930,217.78
931,357.012
932,1055.694
933,752.154
934,1322.714
935,104.968
936,218.016
937,284.326
938,1247.26
939,913.562
940,216.332
941,1597.28
942,693.712
943,717.544
944,79.714
945,634.778
946,1238.95
947,316.994
948,244.616
949,793.052
950,360.386
951,792.872
952,835.136
953,293.204
954,1101.082
955,1657.026
956,976.842
957,674.044
958,259.486
959,155.97
960,499.886
961,724.346
962,223.27
963,562.358
964,1349.4
965,759.67
966,291.48
967,382.346
968,466.294
969,1051.334
970,1790.4
971,216.638
972,886.984
973,103.738
974,704.464
975,1500.628
976,58.72
977,356.254
978,1001.24
979,621.282
980,60.366
981,2078.4
982,949.116
983,1213.618
984,249.478
985,147.922
986,1408.344
987,682.626
988,973.146
989,551.164
990,985.98
991,970.698
992,2203.25
993,791.25
994,796.496
995,982.226
996,414.684
997,230.42
998,1095.302
999,110.238
1000,1375.604
1001,1623.91
1002,792.628
1003,309.848
1004,1190.996
1005,313.564
1006,385.494
1007,2190.69
1008,440.188
1009,894.208
1010,73.502
1011,672.708
1012,274.388
1013,89.418
1014,1239.74
1015,384.386
1016,2051.376
1017,354.436
1018,300.254
1019,60.348
1020,1038.016
1021,248.458
1022,197.14
1023,1150.418
1024,342.744
1025,1926.126
1026,981.84
1027,475.61
1028,1098.7
1029,1235.362
1030,317.83
1031,983.346
1032,630.11
1033,52.562
1034,134.828
1035,317.108
1036,272.614
1037,91.9
1038,583.002
1039,1524.528
1040,98.8
1041,138.608
1042,2449.294
1043,338.496
1044,384.096
1045,193.768
1046,288.748
1047,429.714
1048,2018.432
1049,928.584
1050,95.212
1051,251.79
1052,327.308
1053,1131.746
1054,1243.158
1055,71.792
1056,109.328
1057,1308.142
1058,424.876
1059,145.088
1060,1552.984
1061,1359.836
1062,567.776
1063,786.102
1064,401.534
1065,671.9
1066,364.104
1067,220.15
1068,212.026
1069,140.082
1070,500.504
1071,552.122
1072,225.132
1073,611.77
1074,969.132
1075,320.546
1076,1432.272
1077,59.612
1078,1381.298
1079,134.82
1080,165.096
1081,261.314
1082,869.614
1083,317.702
1084,592.944
1085,144.2
1086,393.386
1087,69.172
1088,1450.426
1089,180.866
1090,290.1
1091,763.496
1092,720.814
1093,712.26
1094,196.504
1095,1452.46
1096,752.148
1097,615.99
1098,322.402
1099,719.42
1100,338.606
1101,47.658
1102,1413.942
1103,804.632
1104,375.994
1105,537.256
1106,1815.712
1107,2044.282
1108,907.896
1109,1388.288
1110,2033.66
1111,1569.332
1112,381.968
1113,1840.638
1114,393.462
1115,44.89
1116,331.064
1117,100.154
1118,801.294
1119,160.702
1120,1214.23
1121,306.046
1122,286.174
1123,281.234
1124,1318.124
1125,1030.428
1126,315.89
1127,114.732
1128,340.562
1129,116.966
1130,92.466
1131,409.934
1132,601.164
1133,255.562
1134,180.738
1135,755.19
1136,372.478
1137,517.03
1138,845.9
1139,1264.946
1140,1046.828
1141,1574.8
1142,56.636
1143,686.314
1144,152.124
1145,273.458
1146,1433.882
1147,306.648
1148,541.344
1149,529.228
1150,2044.518
1151,813.708
1152,518.168
1153,80.356
1154,374.346
1155,2137.988
1156,2014.148
1157,235.474
1158,728.33
1159,817.704
1160,991.53
1161,1244.76
1162,245.184
1163,484.736
1164,432.974
1165,1444.234
1166,1117.978
1167,1489.858
1168,118.812
1169,2275.356
1170,214.166
1171,437.932
1172,193.724
1173,696.036
1174,358.34
1175,430.37
1176,1010.492
1177,316.972
1178,329.506
1179,493.796
1180,352.53
1181,932.908
1182,27.524
1183,900.658
1184,2095.918
1185,113.784
1186,328.482
1187,417.166
1188,1264.05
1189,1234.942
1190,380.71
1191,1175.034
1192,326.808
1193,145.378
1194,191.658
1195,389.298
1196,2159.334
1197,52.47
1198,498.18
1199,589.96
1200,381.676
1201,547.316
1202,1371.056
1203,1034.032
1204,487.81
1205,2010.018
1206,203.214
1207,260.3
1208,48.784
1209,158.294
1210,207.928
1211,897.206
1212,1261.514
1213,1236.23
1214,1155.524
1215,113.81
1216,324.382
1217,196.336
1218,1622.286
1219,1532.92
1220,2040.914
1221,1836.894
1222,172.404
1223,581.666
1224,87.348
1225,2017.862
1226,616.364
1227,59.3
1228,71.8
1229,1329.928
1230,333.904
1231,102.864
1232,1476.416
1233,307.856
1234,936.178
1235,2065.564
1236,415.74
1237,70.002
1238,119.882
1239,206.516
1240,328.272
1241,431.63
1242,99.314
1243,328.15
1244,360.584
1245,333.106
1246,163.416
1247,1624.346
1248,501.782
1249,252.628
1250,1535.272
1251,1048.134
1252,612.442
1253,311.182
1254,1039.574
1255,898.744
1256,728.99
1257,218.932
1258,864.96
1259,1007.388
1260,1112.008
1261,779.898
1262,2006.728
1263,372.672
1264,244.212
1265,978.08
1266,67.418
1267,1564.552
1268,906.514
1269,136.232
1270,697.392
1271,389.128
1272,683.216
1273,1122.522
1274,1404.07
1275,927.976
1276,268.71
1277,310.856
1278,1062.308
1279,702.622
1280,840.64
1281,306.71
1282,325.17
1283,1060.794
1284,1750.98
1285,450.822
1286,1098.366
1287,423.016
1288,149.456
1289,625.454
1290,1544.07
1291,554.16
1292,970.624
1293,60.55
1294,914.144
1295,321.686
1296,1116.138
1297,555.326
1298,257.146
1299,877.048
1300,214.294
1301,438.438
1302,645.754
1303,322.192
1304,203.512
1305,448.348
1306,816.424
1307,2567.304
1308,727.754
1309,735.178
1310,770.308
1311,362.036
1312,229.256
1313,217.24
1314,803.42
1315,774.998
1316,120.75
1317,469.998
1318,774.51
1319,193.89
1320,1957.892
1321,182.432
1322,197.3
1323,158.502
1324,1375.714
1325,1897.674
1326,155.988
1327,264.07
1328,231.6
1329,1380.654
1330,805.624
1331,326.186
1332,743.882
1333,369.658
1334,962.092
1335,1515.484
1336,298.938
1337,46.424
1338,152.056
1339,971.154
1340,848.422
1341,365.312
1342,865.284
1343,98.34
1344,880.598
1345,368.944
1346,175.148
1347,2100.93
1348,2069.32
1349,360.32
1350,383.838
1351,181.692
1352,502.488
1353,1317.514
1354,319.886
1355,504.294
1356,224.04
1357,94.81
1358,752.388
1359,262.762
1360,1419.292
1361,653.998
1362,882.302
1363,304.592
1364,266.378
1365,306.356
1366,1078.73
1367,1962.12
1368,1627.042
1369,787.33
1370,110.526
1371,235.28
1372,76.258
1373,259.716
1374,706.036
1375,958.408
1376,369.802
1377,289.744
1378,1053.742
1379,174.9
1380,464.452
1381,1737.47
1382,122.764
1383,386.006
1384,874.002
1385,1062.114
1386,1081.7
1387,258.454
1388,90.674
1389,662.862
1390,1320.31
1391,495.036
1392,445.192
1393,209.568
1394,724.522
1395,1302.146
1396,377.326
1397,1459.916
1398,936.262
1399,341.998
1400,1086.238
1401,1785.794
1402,761.912
1403,1052.06
1404,300.702
1405,34.148
1406,480.83
1407,77.642
1408,289.924
1409,127.262
1410,1196.302
1411,602.902
1412,372.914
1413,1178.058
1414,436.84
1415,1402.566
1416,777.716
1417,192.744
1418,169.482
1419,105.622
1420,1101.832
1421,508.176
1422,203.57
1423,2576.632
1424,683.156
1425,1173.906
1426,1033.882
1427,167.074
1428,230.968
1429,179.97
1430,380.516
1431,329.076
1432,183.75
1433,931.214
1434,199.906
1435,1255.894
1436,367.46
1437,1616.918
1438,203.81
1439,1240.78
1440,2332.748
1441,131.286
1442,1764.006
1443,281.04
1444,787.594
1445,107.92
1446,1523.984
1447,327.972
1448,743.99
1449,394.624
1450,1137.596
1451,921.366
1452,872.622
1453,120.418
1454,2023.832
1455,210.404
1456,190.724
1457,2061.734
1458,464.428
1459,647.432
1460,258.95
1461,991.168
1462,2065.548
1463,730.104
1464,219.24
1465,173.28
1466,277.022
1467,1790.586
1468,787.768
1469,796.622
1470,705.7
1471,2469.66
1472,200.14
1473,527.916
1474,190.2
1475,736.304
1476,777.5
1477,253.048
1478,935.91
1479,364.712
1480,897.636
1481,999.472
1482,60.232
1483,249.002
1484,182.016
1485,1191.578
1486,338.444
1487,1048.29
1488,253.092
1489,90.196
1490,1112.592
1491,227.282
1492,322.2
1493,1339.098
1494,262.602
1495,63.588
1496,1342.282
1497,542.218
1498,501.948
1499,1306.49
1500,935.496
1501,281.16
1502,1144.322
1503,643.334
1504,224.938
1505,245.298
1506,845.9
1507,637.782
1508,397.236
1509,174.536
1510,85.182
1511,154.3
1512,333.278
1513,144.112
1514,2024.698
1515,159.602
1516,492.128
1517,122.184
1518,279.346
1519,1582.944
1520,287.632
1521,302.152
1522,209.016
1523,341.748
1524,900.386
1525,649.246
1526,585.396
1527,232.076
1528,98.628
1529,1017.73
1530,1027.848
1531,260.018
1532,1504.36
1533,295.174
1534,583.542
1535,686.572
1536,76.34
1537,1549.224
1538,954.844
1539,184.754
1540,1208.004
1541,900.128
1542,1525.448
1543,105.98
1544,415.238
1545,1063.776
1546,1025.972
1547,1494.716
1548,191.388
1549,1854.77
1550,179.358
1551,333.922
1552,318.74
1553,271.382
1554,275.778
1555,747.852
1556,69.358
1557,244.02
1558,36.248
1559,947.26
1560,106.29
1561,164.228
1562,912.134
1563,132.784
1564,155.22
1565,127.222
1566,253.3
1567,1964.502
1568,79.338
1569,1468.9
1570,561.836
1571,230.562
1572,1103.122
1573,151.488
1574,1010.198
1575,220.934
1576,241.872
1577,136.422
1578,1141.876
1579,292.454
1580,1001.654
1581,311.03
1582,501.144
1583,229.368
1584,279.352
1585,124.178
1586,625.732
1587,1603.82
1588,1919.126
1589,1230.124
1590,564.578
1591,971.568
1592,475.176
1593,1486.006
1594,426.954
1595,629.402
1596,1580.058
1597,706.546
1598,114.96
1599,1197.52
1600,432.37
1601,83.864
1602,150.362
1603,940.808
1604,275.99
1605,185.284
1606,152.686
1607,279.298
1608,795.052
1609,161.994
1610,292.43
1611,1291.552
1612,336.184
1613,51.49
1614,1587.86
1615,121.33
1616,447.894
1617,716.98
1618,1471.286
1619,257.016
1620,1091.324
1621,602.824
1622,479.842
1623,1094.108
1624,880.728
1625,427.274
1626,1026.7
1627,561.922
1628,260.97
1629,167.96
1630,275.556
1631,1707.048
1632,111.536
1633,548.712
1634,122.51
1635,488.73
1636,159.262
1637,261.266
1638,2072.238
1639,521.046
1640,1331.74
1641,774.416
1642,307.984
1643,429.632
1644,397.91
1645,213.178
1646,1798.096
1647,91.596
1648,159.724
1649,242.2
1650,24.376
1651,993.766
1652,2363.646
1653,198.916
1654,485.824
1655,248.2
1656,404.412
1657,548.444
1658,660.434
1659,964.57
1660,773.342
1661,164.844
1662,1209.55
1663,1010.13
1664,342.318
1665,129.588
1666,705.092
1667,230.5
1668,338.446
1669,182.228
1670,119.784
1671,1059.354
1672,469.592
1673,198.082
1674,288.728
1675,661.288
1676,660.636
1677,2490.04
1678,1120.98
1679,2056.872
1680,239.382
1681,1006.01
1682,118.916
1683,2087.28
1684,1168.996
1685,1380.244
1686,1435.466
1687,319.232
1688,476.172
1689,774.224
1690,964.158
1691,275.456
1692,928.406
1693,1125.064
1694,253.17
1695,929.5
1696,514.276
1697,512.314
1698,423.048
1699,406.28
1700,335.946
1701,356.53
1702,871.944
1703,333.83
1704,2371.12
1705,71.646
1706,101.362
1707,119.074
1708,897.388
1709,1041.962
1710,102.58
1711,301.376
1712,1084.83
1713,365.59
1714,376.79
1715,456.828
1716,347.734
1717,787.89
1718,2349.402
1719,1079.486
1720,273.766
1721,2231.128
1722,290.054
1723,261.004
1724,1300.192
1725,1717.818
1726,255.238
1727,1728.478
1728,274.104
1729,1771.68
1730,1014.784
1731,713.412
1732,418.244
1733,324.374
1734,133.788
1735,675.964
1736,504.882
1737,66.274
1738,1071.646
1739,695.608
1740,201.782
1741,962.34
1742,412.746
1743,176.71
1744,125.342
1745,1170.534
1746,108.868
1747,235.642
1748,1020.356
1749,487.746
1750,408.318
1751,337.292
1752,179.112
1753,1902.472
1754,607.982
1755,306.456
1756,216.494
1757,1865.936
1758,1010.312
1759,451.692
1760,155.762
1761,691.148
1762,1016.736
1763,1378.372
1764,1737.926
1765,686.38
1766,237.346
1767,256.27
1768,427.63
1769,2202.394
1770,730.106
1771,2547.838
1772,294.89
1773,443.252
1774,274.106
1775,584.482
1776,1228.02
1777,247.926
1778,2601.756
1779,845.594
1780,835.46
1781,2085.836
1782,1107.594
1783,1152.732
1784,248.102
1785,179.21
1786,145.53
1787,71.956
1788,1240.63
1789,543.3
1790,2368.2
1791,1183.868
1792,90.88
1793,554.92
1794,134.328
1795,223.304
1796,91.922
1797,719.984
1798,1039.578
1799,1022.748
1800,1226.602
1801,1374.07
1802,1955.034
1803,57.638
1804,902.162
1805,992.512
1806,231.162
1807,732.324
1808,220.746
1809,866.368
1810,1725.392
1811,1659.888
1812,96.634
1813,1126.842
1814,431.6
1815,302.728
1816,131.528
1817,1105.59
1818,727.046
1819,86.722
1820,860.628
1821,1596.528
1822,106.204
1823,91.62
1824,2253.508
1825,997.31
1826,1286.398
1827,803.922
1828,1215.548
1829,428.136
1830,774.604
1831,664.074
1832,42.87
1833,824.78
1834,487.2
1835,2323.394
1836,392.148
1837,1206.59
1838,433.226
1839,754.528
1840,446.224
1841,957.152
1842,101.162
1843,1389.422
1844,1270.162
1845,1085.07
1846,304.5
1847,359.9
1848,513.096
1849,50.456
1850,105.698
1851,1798.578
1852,865.138
1853,1104.56
1854,787.522
1855,989.45
1856,1329.194
1857,323.302
1858,157.468
1859,734.658
1860,145.876
1861,670.93
1862,432.878
1863,322.512
1864,1706.632
1865,1295.326
1866,626.24
1867,1003.722
1868,1163.138
1869,86.764
1870,109.004
1871,223.176
1872,183.072
1873,481.316
1874,306.65
1875,1165.91
1876,48.454
1877,764.774
1878,574.174
1879,1154.924
1880,116.712
1881,1034.478
1882,405.384
1883,249.338
1884,1238.338
1885,775.87
1886,1637.032
1887,120.478
1888,1919.31
1889,985.932
1890,785.714
1891,205.394
1892,1676.168
1893,172.71
1894,396.36
1895,48.538
1896,279.93
1897,273.476
1898,769.324
1899,721.856
1900,194.48
1901,326.588
1902,190.724
1903,277.45
1904,1315.058
1905,720.81
1906,1771.224
1907,240.032
1908,388.542
1909,241.356
1910,871.274
1911,2312.77
1912,218.598
1913,291.512
1914,940.918
1915,1735.43
1916,95.98
1917,1393.984
1918,544.272
1919,2250.896
1920,120.976
1921,270.784
1922,102.824
1923,621.748
1924,1386.996
1925,89.266
1926,1405.392
1927,829.944
1928,44.46
1929,275.792
1930,1518.568
1931,778.66
1932,474.726
1933,1154.054
1934,405.376
1935,309.23
1936,750.23
1937,255.246
1938,558.84
1939,1375.344
1940,186.566
1941,1065.076
1942,1998.158
1943,1311.718
1944,151.662
1945,779.206
1946,569.062
1947,212.874
1948,77.72
1949,1314.892
1950,259.044
1951,989.066
1952,1213.666
1953,1144.928
1954,165.08
1955,289.104
1956,344.88
1957,88.508
1958,739.306
1959,222.792
1960,478.5
1961,336.966
1962,1438.598
1963,116.292
1964,173.05
1965,279.218
1966,2096.582
1967,463.938
1968,1055.322
1969,289.742
1970,1609.448
1971,670.442
1972,1887.69
1973,1264.73
1974,1154.34
1975,285.924
1976,919.908
1977,133.456
1978,1263.184
1979,942.32
1980,1014.102
1981,334.538
1982,1171.51
1983,1274.636
1984,1404.646
1985,697.02
1986,229.516
1987,78.16
1988,74.322
1989,1248.876
1990,725.612
1991,987.832
1992,1742.654
1993,178.184
1994,136.176
1995,114.34
1996,865.634
1997,167.32
1998,453.028
1999,100.912
2000,148.364
2001,2072.738
2002,1249.1
2003,179.664
2004,375.85
2005,831.818
2006,914.434
2007,1051.138
2008,1179.408
2009,962.062
2010,742.534
2011,1839.062
2012,407.374
2013,175.378
2014,740.53
2015,923.424
2016,652.254
2017,257.332
2018,1169.122
2019,76.332
2020,75.484
2021,373.868
2022,836.18
2023,636.23
2024,269.076
2025,1229.086
2026,337.358
2027,268.936
2028,837.132
2029,240.128
2030,660.28
2031,259.912
2032,110.634
2033,540.358
2034,206.53
2035,1233.35
2036,274.06
2037,180.66
2038,157.742
2039,68.734
2040,140.652
2041,1061.086
2042,1666.11
2043,1058.798
2044,568.254
2045,320.364
2046,908.276
2047,349.76
2048,674.966
2049,140.022
2050,907.584
2051,241.908
2052,1264.978
2053,265.166
2054,863.844
2055,569.72
2056,325.534
2057,255.294
2058,230.388
2059,90.464
2060,912.426
