Index,Rented Bike Count
414,1483.0741
415,230.17442
416,1796.0847
417,229.23846
418,75.07728
419,206.32068
420,1163.9269
421,508.118
422,264.85132
423,222.7262
424,1415.7092
425,132.43933
426,1232.4469
427,776.9155
428,1001.2208
429,1583.7346
430,71.56262
431,85.73125
432,268.2376
433,569.8217
434,776.9681
435,112.12708
436,291.78772
437,590.786
438,1518.9404
439,286.5757
440,2544.859
441,102.26239
442,887.0267
443,262.6355
444,914.79553
445,236.29228
446,2212.5417
447,1265.5637
448,1792.5253
449,615.0345
450,264.1347
451,922.5094
452,1101.5491
453,155.18675
454,117.289566
455,685.945
456,130.79173
457,1044.4882
458,254.53223
459,341.222
460,163.06894
461,262.7604
462,222.05399
463,100.87563
464,346.0465
465,37.78702
466,173.34027
467,746.6268
468,357.3803
469,244.4685
470,643.63684
471,238.41649
472,326.35245
473,502.15204
474,1044.5724
475,77.41724
476,182.16492
477,2368.0186
478,9.24668
479,466.69968
480,645.78253
481,1299.593
482,253.64015
483,1954.8794
484,63.7168
485,300.75824
486,473.47107
487,635.0738
488,193.2986
489,1829.9297
490,103.40319
491,204.36891
492,1671.2456
493,1372.1243
494,235.68854
495,224.81491
496,240.40353
497,945.56836
498,0.0
499,186.30417
500,987.1121
501,851.94617
502,474.66272
503,1466.2887
504,979.9544
505,434.24133
506,29.370308
507,1159.1494
508,84.27825
509,1721.5283
510,2699.4153
511,990.7988
512,681.2532
513,63.27536
514,814.0948
515,409.2447
516,315.56
517,61.980896
518,45.5011
519,64.7272
520,273.93076
521,614.37476
522,1677.5303
523,861.1309
524,1776.7656
525,26.899706
526,270.27127
527,197.9842
528,327.5845
529,549.5411
530,264.86554
531,134.11479
532,345.67136
533,1377.538
534,155.85396
535,357.64038
536,173.1908
537,299.3656
538,1606.3127
539,1024.8972
540,728.60645
541,2216.75
542,52.804672
543,87.47343
544,156.74338
545,880.8918
546,64.95571
547,650.478
548,418.59436
549,452.00812
550,702.8551
551,444.8804
552,1701.942
553,1059.4639
554,1005.10547
555,330.92908
556,314.74753
557,1083.7523
558,144.41557
559,970.1011
560,1516.2339
561,602.69855
562,25.070982
563,2169.4902
564,201.87587
565,944.07294
566,1373.7235
567,280.6212
568,294.3954
569,221.47386
570,1142.4843
571,1035.6847
572,87.15199
573,300.9394
574,1979.5848
575,409.77853
576,1567.8014
577,1584.607
578,273.8758
579,109.70234
580,136.02997
581,309.34326
582,630.47064
583,1627.6414
584,2103.7368
585,279.2854
586,91.3646
587,2136.8708
588,2380.5305
589,298.5321
590,168.3292
591,1241.1749
592,1832.3124
593,1051.8008
594,390.71356
595,912.9314
596,1959.0747
597,141.78625
598,210.39468
599,1058.5055
600,1615.1748
601,1938.9619
602,48.982365
603,952.02
604,829.32697
605,114.65094
606,148.46365
607,863.18384
608,1429.5016
609,153.31473
610,82.72338
611,282.0768
612,407.3744
613,664.7518
614,975.6164
615,1092.4918
616,307.1715
617,136.31401
618,1068.3477
619,261.89563
620,2131.845
621,99.117065
622,933.1251
623,57.876785
624,171.83205
625,94.41661
626,233.77861
627,427.1054
628,257.03506
629,303.1044
630,717.5854
631,811.2961
632,1486.9928
633,761.6945
634,1094.6613
635,295.66156
636,195.74736
637,174.49983
638,1151.9642
639,123.07697
640,2151.0012
641,1286.2635
642,1208.5831
643,829.028
644,310.5268
645,373.5022
646,40.3816
647,122.92367
648,30.156546
649,52.283897
650,96.828186
651,1627.2689
652,223.39424
653,303.61545
654,76.333374
655,52.783703
656,216.54463
657,157.4988
658,114.71724
659,402.08215
660,184.58582
661,458.3112
662,1103.9266
663,889.92004
664,312.18784
665,1129.0829
666,354.2418
667,875.2712
668,208.09529
669,1492.9313
670,2690.2227
671,196.71187
672,242.7365
673,16.73401
674,115.560936
675,2055.374
676,41.456146
677,403.2704
678,89.61425
679,1060.3018
680,1193.3251
681,252.80328
682,237.66182
683,811.80054
684,302.53598
685,1770.3862
686,715.01984
687,254.9853
688,225.16698
689,321.48242
690,232.34204
691,278.36966
692,269.70996
693,1036.7961
694,786.8327
695,327.29016
696,405.00674
697,611.27814
698,957.8732
699,480.80103
700,61.4304
701,259.19275
702,101.08874
703,1222.2637
704,644.738
705,300.35428
706,1086.7583
707,978.1847
708,353.67776
709,278.16458
710,1353.9999
711,1059.8448
712,196.01738
713,1147.3772
714,166.39635
715,1191.0485
716,19.292484
717,930.6607
718,785.6119
719,1895.3357
720,170.4876
721,217.003
722,575.3635
723,265.38742
724,600.864
725,233.95477
726,0.0
727,1494.5717
728,331.7234
729,557.679
730,1198.8522
731,2476.1157
732,1476.7715
733,131.61037
734,2008.8457
735,282.62546
736,0.0
737,1891.7576
738,619.08905
739,865.6386
740,1841.5464
741,617.8596
742,399.28336
743,274.8123
744,229.03816
745,2593.6602
746,637.1817
747,206.42686
748,1178.0518
749,1808.8804
750,285.0582
751,383.4669
752,493.9293
753,639.14795
754,339.11288
755,815.2844
756,219.08864
757,460.85352
758,283.17996
759,2583.7173
760,104.95258
761,236.30898
762,333.92615
763,1570.792
764,113.80944
765,402.12012
766,70.84725
767,510.63498
768,547.1419
769,396.0067
770,302.15424
771,648.317
772,321.01782
773,1612.9672
774,746.7101
775,836.61115
776,380.26422
777,294.25177
778,421.88803
779,943.2012
780,896.78143
781,643.21185
782,67.024864
783,81.86094
784,1445.4961
785,26.161135
786,269.19284
787,319.0464
788,653.82904
789,2033.2058
790,1289.7051
791,706.7644
792,480.98334
793,1005.73694
794,204.4037
795,1018.82043
796,114.31938
797,305.18887
798,443.43222
799,1873.3545
800,151.60683
801,269.8362
802,302.14728
803,1538.904
804,498.75705
805,1143.9154
806,2333.7297
807,217.4719
808,79.22436
809,437.03778
810,158.70866
811,684.3911
812,200.2774
813,287.55276
814,436.7552
815,562.7791
816,1095.4075
817,225.00133
818,1478.6643
819,68.054504
820,756.5839
821,225.18475
822,178.35063
823,205.05174
824,288.69916
825,279.9357
826,1052.9022
827,279.0375
828,1911.8705
829,259.2985
830,547.8494
831,369.64243
832,762.44684
833,935.9848
834,1513.661
835,600.20013
836,684.8961
837,69.20734
838,195.14674
839,1222.5706
840,8.978966
841,282.05817
842,650.1058
843,248.15292
844,671.21265
845,196.328
846,1019.27954
847,276.81784
848,0.0
849,315.19073
850,65.61669
851,364.4475
852,983.1883
853,1564.9677
854,2018.2859
855,348.84702
856,1349.8392
857,819.33624
858,664.61847
859,614.7308
860,644.9331
861,476.27408
862,666.35425
863,910.87067
864,333.06085
865,296.8476
866,839.27295
867,348.35004
868,1142.4873
869,151.37233
870,618.06586
871,408.96002
872,210.87527
873,274.21204
874,1375.7543
875,1875.8009
876,1026.5074
877,212.61856
878,457.51825
879,852.9951
880,1022.0182
881,1331.8877
882,314.54544
883,56.65757
884,370.4893
885,7.9186854
886,1878.686
887,0.0
888,41.590298
889,1249.345
890,766.2751
891,314.15433
892,1143.2598
893,239.17982
894,491.87985
895,704.1422
896,1081.208
897,100.97608
898,1985.2026
899,1644.7144
900,724.7602
901,198.06424
902,684.95874
903,197.73703
904,1591.2137
905,166.6175
906,582.4297
907,267.13986
908,523.14154
909,875.3942
910,156.73123
911,325.01758
912,879.8937
913,919.286
914,810.04364
915,1127.0244
916,1126.5643
917,39.51539
918,330.76196
919,1722.7301
920,172.7176
921,310.51575
922,44.013454
923,1357.907
924,265.4072
925,93.64446
926,1435.0608
927,1986.2325
928,1786.3265
929,242.61299
930,231.56885
931,256.97336
932,981.44403
933,820.85913
934,1412.797
935,28.989252
936,278.00653
937,268.6749
938,1541.8438
939,854.35345
940,122.46813
941,1610.9418
942,676.2559
943,882.18134
944,94.87864
945,725.51514
946,1375.4758
947,339.79242
948,164.70428
949,811.3912
950,367.8425
951,918.36975
952,910.68146
953,228.47871
954,1351.703
955,2027.6873
956,915.09125
957,633.20514
958,285.9211
959,136.7175
960,494.6485
961,674.44855
962,213.69414
963,380.16888
964,1381.5914
965,746.6675
966,320.63028
967,272.70145
968,548.68066
969,1070.157
970,2220.3416
971,149.36739
972,858.7774
973,104.20671
974,660.5592
975,1665.8088
976,11.551891
977,299.28027
978,852.3151
979,706.66815
980,44.155716
981,2005.7643
982,919.22327
983,1327.9246
984,194.02232
985,99.049286
986,1398.4337
987,577.71295
988,888.1365
989,719.76733
990,860.8849
991,1046.9768
992,2344.377
993,752.0944
994,854.1241
995,868.879
996,442.02377
997,146.55673
998,1004.0451
999,120.702065
1000,1492.9205
1001,1681.0453
1002,843.7365
1003,302.579
1004,1447.5895
1005,304.79337
1006,512.0049
1007,2290.7673
1008,492.1001
1009,781.86505
1010,64.477745
1011,668.9912
1012,265.98737
1013,88.99386
1014,1185.5907
1015,421.04453
1016,2143.0554
1017,357.13953
1018,315.8893
1019,29.016756
1020,945.4367
1021,261.87332
1022,195.76677
1023,1441.3446
1024,255.69809
1025,2000.4675
1026,977.0151
1027,528.16364
1028,986.42944
1029,1297.3219
1030,303.7413
1031,968.9862
1032,489.35254
1033,35.609085
1034,0.0
1035,334.30774
1036,282.41095
1037,81.48825
1038,573.96246
1039,1222.9808
1040,119.57036
1041,42.189384
1042,2439.8403
1043,332.252
1044,303.96463
1045,143.90788
1046,257.74118
1047,313.8891
1048,2071.7285
1049,793.75446
1050,88.683266
1051,82.21833
1052,311.05807
1053,1233.3203
1054,1318.5443
1055,13.998312
1056,93.098694
1057,1308.7338
1058,364.48572
1059,148.24966
1060,1568.1678
1061,1376.2037
1062,693.07477
1063,740.08887
1064,462.35764
1065,643.25446
1066,341.56
1067,49.5088
1068,161.58067
1069,171.32573
1070,532.98236
1071,239.97066
1072,153.58652
1073,493.17575
1074,901.8465
1075,298.7982
1076,1606.3468
1077,86.7065
1078,1430.7599
1079,67.220764
1080,155.13869
1081,251.88652
1082,806.6017
1083,260.62177
1084,490.7661
1085,62.405
1086,403.2547
1087,49.89306
1088,1505.4342
1089,147.97264
1090,172.54634
1091,829.7012
1092,729.4611
1093,552.6105
1094,100.9249
1095,1384.6073
1096,634.17535
1097,705.6232
1098,256.7979
1099,603.2985
1100,348.99017
1101,27.708052
1102,1486.5579
1103,735.8965
1104,347.9711
1105,265.3342
1106,1826.9861
1107,2281.3386
1108,799.7646
1109,1510.8864
1110,2156.2698
1111,1529.3799
1112,385.90836
1113,1861.7157
1114,409.83588
1115,23.499989
1116,384.5775
1117,61.0273
1118,698.8978
1119,178.34354
1120,1282.726
1121,339.48776
1122,228.30765
1123,290.2569
1124,1491.5017
1125,1559.9885
1126,351.30048
1127,119.357864
1128,355.01306
1129,127.36634
1130,40.636356
1131,465.49326
1132,363.06067
1133,234.29604
1134,194.08832
1135,685.1679
1136,397.81287
1137,307.29932
1138,666.7549
1139,1419.077
1140,919.5949
1141,1493.9197
1142,18.565426
1143,683.8317
1144,141.73035
1145,263.02158
1146,1512.5393
1147,268.45084
1148,448.62634
1149,498.73883
1150,2130.5107
1151,797.4097
1152,530.48944
1153,55.302204
1154,282.03635
1155,2117.066
1156,2201.5906
1157,184.67029
1158,728.8649
1159,814.5271
1160,1020.43207
1161,1285.3264
1162,252.66298
1163,542.0729
1164,490.4901
1165,1341.572
1166,1129.2227
1167,1459.674
1168,103.24285
1169,2460.26
1170,169.45126
1171,441.18817
1172,211.73209
1173,696.1807
1174,407.0857
1175,451.3294
1176,874.07916
1177,291.308
1178,310.9033
1179,551.62415
1180,345.08627
1181,919.194
1182,0.0
1183,847.7067
1184,2427.1553
1185,0.0
1186,360.23605
1187,458.79776
1188,1220.987
1189,1184.663
1190,376.07245
1191,1203.6705
1192,347.89
1193,108.511894
1194,93.33569
1195,428.9384
1196,2502.3345
1197,31.080324
1198,528.85583
1199,673.375
1200,526.3176
1201,529.7169
1202,1324.9012
1203,948.19977
1204,492.329
1205,2238.6326
1206,131.14613
1207,247.048
1208,1.7667979
1209,207.5117
1210,205.12631
1211,776.8642
1212,1280.7544
1213,1004.0156
1214,1258.4362
1215,32.040096
1216,180.18175
1217,204.87877
1218,1841.2489
1219,1614.2264
1220,1986.7815
1221,1961.3723
1222,295.4998
1223,623.7394
1224,61.49331
1225,2099.171
1226,586.738
1227,11.73964
1228,54.611427
1229,1319.7135
1230,248.10619
1231,98.564026
1232,1435.2218
1233,286.86438
1234,937.7665
1235,2205.2222
1236,436.71625
1237,52.1409
1238,94.322174
1239,201.33342
1240,308.75525
1241,318.30707
1242,86.71639
1243,281.22867
1244,384.60095
1245,295.89172
1246,95.62667
1247,1745.4868
1248,520.322
1249,268.80124
1250,1632.4224
1251,1370.8622
1252,577.72784
1253,186.18414
1254,908.55634
1255,671.03754
1256,674.1553
1257,179.50523
1258,753.3614
1259,1029.0588
1260,1485.8987
1261,794.68835
1262,2042.8501
1263,425.16537
1264,126.74434
1265,1345.5417
1266,19.316849
1267,1785.121
1268,899.37683
1269,66.19048
1270,337.87787
1271,387.04993
1272,642.7456
1273,992.1357
1274,1264.2802
1275,1254.3083
1276,163.7204
1277,403.57626
1278,1229.3903
1279,665.09247
1280,817.7449
1281,388.77097
1282,301.61475
1283,1283.4569
1284,1931.8774
1285,451.3257
1286,1030.6193
1287,434.73196
1288,174.27628
1289,616.31036
1290,1687.4122
1291,387.0625
1292,945.63745
1293,0.0
1294,1045.1694
1295,325.53888
1296,1127.316
1297,469.51303
1298,254.45435
1299,823.8028
1300,310.9299
1301,398.46704
1302,596.84564
1303,276.89133
1304,223.37143
1305,410.7478
1306,849.1826
1307,2893.9885
1308,736.60944
1309,676.4893
1310,741.3824
1311,443.9044
1312,217.79767
1313,172.34276
1314,782.28235
1315,625.9039
1316,136.64749
1317,434.65845
1318,678.8601
1319,63.63345
1320,2122.146
1321,192.29466
1322,158.19522
1323,157.43564
1324,1428.3044
1325,1800.5298
1326,72.584885
1327,420.89325
1328,155.51
1329,1356.1503
1330,729.38873
1331,244.56218
1332,742.8767
1333,280.03342
1334,1039.0308
1335,1661.627
1336,252.43394
1337,40.321934
1338,113.129265
1339,613.5162
1340,914.7765
1341,349.87323
1342,759.00134
1343,98.17888
1344,944.3888
1345,403.98495
1346,108.16734
1347,2119.7642
1348,2000.4553
1349,405.89053
1350,356.3106
1351,144.12207
1352,468.28247
1353,1398.294
1354,180.07872
1355,575.4533
1356,172.82608
1357,98.294785
1358,718.4139
1359,68.86823
1360,1423.9519
1361,621.8542
1362,842.93835
1363,315.41928
1364,290.33313
1365,269.61853
1366,1060.6862
1367,2071.2969
1368,1658.9941
1369,741.2612
1370,113.06557
1371,190.44385
1372,46.14297
1373,256.15482
1374,565.5959
1375,882.8656
1376,391.44623
1377,177.89359
1378,1009.06775
1379,81.744484
1380,340.17975
1381,1677.0527
1382,0.0
1383,546.40656
1384,871.2701
1385,1095.7223
1386,1003.91266
1387,195.82884
1388,69.97009
1389,548.2299
1390,1344.5824
1391,412.38742
1392,335.02118
1393,184.26112
1394,682.01056
1395,1114.0657
1396,410.16547
1397,1498.9675
1398,953.14923
1399,330.03302
1400,1141.6183
1401,2169.3179
1402,669.1051
1403,1127.985
1404,500.0411
1405,32.071274
1406,507.6767
1407,85.05956
1408,291.1167
1409,125.277596
1410,1393.2104
1411,574.1414
1412,249.30167
1413,1520.7554
1414,515.4643
1415,1442.0112
1416,680.0799
1417,196.3543
1418,174.77249
1419,75.9211
1420,916.1957
1421,474.54385
1422,196.56223
1423,2849.725
1424,692.1777
1425,1294.3271
1426,900.63544
1427,204.41232
1428,198.17435
1429,160.23
1430,307.6716
1431,325.1714
1432,182.83038
1433,1057.0852
1434,256.52567
1435,1074.3243
1436,437.3349
1437,1742.587
1438,167.22406
1439,1109.4359
1440,2332.131
1441,172.91797
1442,1913.8809
1443,330.47073
1444,771.50037
1445,138.28638
1446,1578.7775
1447,324.79575
1448,896.8631
1449,423.60437
1450,1135.936
1451,922.3949
1452,1073.5938
1453,100.882935
1454,1944.7637
1455,197.50992
1456,202.18527
1457,2127.8564
1458,463.99738
1459,699.7898
1460,260.33032
1461,944.4409
1462,2223.0996
1463,569.6355
1464,189.24863
1465,190.9719
1466,268.83862
1467,2003.1737
1468,671.7194
1469,735.19543
1470,579.0166
1471,2401.1052
1472,184.79552
1473,508.34546
1474,156.64247
1475,655.14575
1476,755.0863
1477,262.10718
1478,853.9251
1479,267.09674
1480,914.10614
1481,1060.1915
1482,38.69432
1483,242.18182
1484,130.79759
1485,1189.8096
1486,357.89926
1487,1126.2168
1488,174.83347
1489,122.22514
1490,1037.4283
1491,331.69662
1492,304.28625
1493,1500.3468
1494,248.46703
1495,42.994194
1496,1149.594
1497,593.56525
1498,470.801
1499,1322.888
1500,891.55524
1501,272.49387
1502,1084.8217
1503,622.8642
1504,141.7178
1505,235.58894
1506,819.8553
1507,562.284
1508,558.1221
1509,57.99341
1510,50.58335
1511,107.46717
1512,314.76147
1513,78.31137
1514,2323.6116
1515,167.3033
1516,520.001
1517,120.859985
1518,233.35054
1519,1416.7882
1520,228.51947
1521,308.89697
1522,149.77174
1523,382.3071
1524,1041.3717
1525,546.6262
1526,503.43146
1527,194.66806
1528,78.1663
1529,1043.1068
1530,1047.6196
1531,181.30447
1532,1708.3217
1533,275.97867
1534,563.522
1535,558.0643
1536,58.844315
1537,1580.0631
1538,1033.5466
1539,227.9853
1540,1142.7822
1541,917.48114
1542,1755.709
1543,91.14219
1544,513.3817
1545,1098.8885
1546,891.63214
1547,1517.7385
1548,106.565674
1549,1963.6438
1550,208.63193
1551,336.6565
1552,359.58694
1553,200.32448
1554,233.96487
1555,661.3918
1556,72.04355
1557,134.34427
1558,15.534626
1559,794.47864
1560,63.097233
1561,79.93485
1562,812.5792
1563,132.10669
1564,198.41966
1565,123.0762
1566,217.02165
1567,2079.3613
1568,93.075264
1569,1513.023
1570,620.01843
1571,307.55054
1572,987.8174
1573,169.11354
1574,1086.0131
1575,191.97386
1576,157.79677
1577,166.70761
1578,1099.0139
1579,285.1115
1580,928.9597
1581,319.3534
1582,716.82184
1583,122.49719
1584,272.5786
1585,20.446888
1586,623.7759
1587,1813.2798
1588,2044.1156
1589,1044.7955
1590,434.7817
1591,1114.568
1592,446.82755
1593,1492.4008
1594,281.67096
1595,455.81458
1596,1827.1531
1597,1005.6719
1598,12.563664
1599,1136.0917
1600,359.2549
1601,115.25893
1602,147.03671
1603,798.9066
1604,242.99095
1605,115.730675
1606,157.59245
1607,283.9897
1608,797.46893
1609,105.65502
1610,302.4856
1611,1100.976
1612,317.04285
1613,49.38832
1614,1803.3837
1615,0.0
1616,418.4225
1617,660.2383
1618,1531.4232
1619,254.08438
1620,681.2262
1621,554.0133
1622,417.16342
1623,1191.4658
1624,899.2427
1625,276.01068
1626,945.4386
1627,452.94577
1628,236.33308
1629,82.92839
1630,245.01474
1631,1867.2881
1632,50.56679
1633,530.8928
1634,67.07467
1635,409.82123
1636,185.75316
1637,271.94797
1638,2351.811
1639,510.1906
1640,1397.3682
1641,902.0909
1642,268.66812
1643,414.09872
1644,276.6071
1645,126.84674
1646,1991.6655
1647,98.426125
1648,119.66936
1649,223.90138
1650,41.29693
1651,1067.7726
1652,2457.427
1653,128.67711
1654,502.62372
1655,260.28
1656,382.24985
1657,489.81335
1658,668.87164
1659,1234.5183
1660,572.11505
1661,182.00168
1662,1279.7828
1663,937.4715
1664,403.7357
1665,182.91846
1666,804.7786
1667,193.61053
1668,332.98236
1669,157.14653
1670,75.86802
1671,963.796
1672,512.1868
1673,123.21573
1674,361.56857
1675,629.5373
1676,657.1685
1677,2823.4116
1678,1042.1432
1679,1998.5248
1680,333.81638
1681,995.89923
1682,86.4711
1683,2194.1353
1684,1056.3154
1685,1362.2911
1686,1523.5875
1687,348.30676
1688,254.44736
1689,849.6868
1690,994.6992
1691,224.62119
1692,942.16376
1693,1096.5841
1694,177.14998
1695,928.43256
1696,605.2088
1697,341.35706
1698,237.04097
1699,407.2932
1700,368.43503
1701,256.06308
1702,832.06836
1703,359.7648
1704,2608.1882
1705,77.19724
1706,53.59961
1707,85.949486
1708,663.5932
1709,1315.2694
1710,80.751144
1711,171.21432
1712,956.36316
1713,329.2672
1714,301.95288
1715,378.20633
1716,366.76083
1717,656.3534
1718,2272.5586
1719,1105.8334
1720,301.39572
1721,2749.1892
1722,203.54962
1723,229.19972
1724,1116.1486
1725,1771.211
1726,298.7861
1727,1840.0386
1728,217.6893
1729,1876.1296
1730,1100.4402
1731,707.00934
1732,326.18283
1733,238.73274
1734,157.07777
1735,573.2963
1736,552.5778
1737,46.37757
1738,1033.5619
1739,631.2083
1740,84.45438
1741,905.8504
1742,422.95114
1743,176.18234
1744,40.781967
1745,1216.8406
1746,27.822166
1747,204.91814
1748,972.99677
1749,499.04706
1750,463.45737
1751,306.70767
1752,79.52893
1753,1936.3816
1754,624.3225
1755,311.077
1756,189.91245
1757,2148.1228
1758,856.4433
1759,403.37122
1760,108.39102
1761,639.19867
1762,994.59937
1763,1383.5292
1764,1856.2692
1765,715.0027
1766,163.27382
1767,196.88695
1768,480.043
1769,2386.1833
1770,691.4693
1771,2839.471
1772,281.73154
1773,333.56418
1774,310.0773
1775,649.8124
1776,1411.5173
1777,188.10918
1778,3069.2742
1779,1061.5098
1780,720.5976
1781,2292.7942
1782,1079.3356
1783,1317.1858
1784,176.69896
1785,195.7736
1786,120.3935
1787,63.657513
1788,1307.0345
1789,508.53522
1790,2383.1946
1791,1142.8589
1792,89.747055
1793,512.4845
1794,116.78881
1795,216.25647
1796,48.128258
1797,751.15985
1798,1143.408
1799,1070.185
1800,1147.3116
1801,1397.7606
1802,1989.781
1803,28.401209
1804,908.1048
1805,1033.5715
1806,215.4025
1807,727.2925
1808,215.7392
1809,849.6867
1810,1730.7834
1811,1723.9563
1812,70.08633
1813,1112.7344
1814,498.48444
1815,144.05081
1816,168.4604
1817,1017.80255
1818,624.1796
1819,92.10573
1820,847.792
1821,1621.5338
1822,73.32398
1823,30.65087
1824,2239.2542
1825,1039.0062
1826,1317.1501
1827,688.47174
1828,1163.0453
